activation_types,bumps,c1_lb,c1_ub,c2,c3,crossover_freq,decay,distance_weight,edge_inheritance,edge_weights,extra_mutation_rate,fd_max,fd_mean,fd_median,fd_min,fd_sd,generations_per_epoch,gvector_absolute_fitness,gvector_fitness_delta,knob_constant,knob_type,mutation_type_ub,num_candidates,num_epochs,num_hill_climbers,num_organisms,ph_absolute_fitness,ph_fitness_delta,ridge_radius,sa_timesteps,seed,spreading_rate
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.601896,0.020447,0.000000,-0.020333,0.094486,20,0.525901,0.321569,0.020000,0,22,7,100,30,80,0.000000,0.000000,0.050000,20,517052754,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,22,7,100,30,80,0.000000,0.000000,0.050000,20,825238130,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.100000,0.419668,0.019565,0.000000,0.000000,0.064440,20,0.574502,0.574502,0.020000,0,22,7,100,30,80,0.000000,0.000000,0.050000,20,327010157,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,700555185,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.629829,0.162245,0.011399,0.000000,0.213239,20,0.020932,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,886360551,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.722226,0.037799,0.000000,0.000000,0.161274,20,0.409535,0.183449,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,402313293,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,799732852,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.579888,0.057788,0.000000,0.000000,0.169502,20,7.172214,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,35214533,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.641266,0.057439,0.000000,0.000000,0.178121,20,0.086718,0.086718,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,847980439,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.609516,0.072385,0.000000,0.000000,0.176092,20,0.172840,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,120973101,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.547693,0.049777,0.000000,0.000000,0.134533,20,0.694023,0.571319,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,614020067,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.622987,0.193567,0.050653,0.000000,0.238360,20,1.096988,0.962753,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,114227395,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.609932,0.058585,0.000000,0.000000,0.151764,20,0.520527,0.277215,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,782755830,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.718029,0.082567,0.000000,0.000000,0.205189,20,0.459391,0.400154,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,426187725,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.701034,0.095094,0.000000,0.000000,0.188402,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,748015290,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,211541094,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.445191,0.034822,0.000000,0.000000,0.111702,20,4.697591,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,445998146,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.676877,0.166238,0.010951,0.000000,0.237987,20,7.351009,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,994544451,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.705336,0.039957,0.000000,0.000000,0.158008,20,0.344050,0.159502,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,514927875,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.701684,0.043403,0.000000,0.000000,0.159335,20,0.556158,0.540326,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,948813189,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,241269854,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.759920,0.064851,0.000000,-0.341448,0.223154,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,470173970,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.658881,0.052658,0.000000,0.000000,0.155666,20,0.526202,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,941274700,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.719227,0.024463,0.000000,0.000000,0.116833,20,8.123449,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,493756749,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.667434,0.179293,0.096459,-0.008856,0.204037,20,1.278696,0.494933,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,299784970,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.802244,0.050035,0.000000,0.000000,0.145012,20,0.232284,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,894180614,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.714079,0.188260,0.083748,0.000000,0.213089,20,1.962785,1.061059,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,697151794,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.570424,0.025202,0.000000,0.000000,0.101851,20,9.910721,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,712411750,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.722944,0.131138,0.047935,0.000000,0.178107,20,0.850160,0.520876,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,235265705,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.765511,0.022393,0.000000,-0.078936,0.108380,20,0.186896,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,749671223,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.390975,0.019582,0.000000,0.000000,0.079268,20,8.281738,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,978526350,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.658891,0.123466,0.003038,0.000000,0.168264,20,0.000000,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,946927642,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.666233,0.156329,0.036370,0.000000,0.198967,20,0.852055,0.453094,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,956152085,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.510435,0.009456,0.000000,-0.320968,0.083107,20,0.300316,0.176037,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,575288918,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.430606,0.010012,0.000000,-0.007794,0.059790,20,3.675835,1.038840,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,968301792,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.785505,0.061409,0.000000,-0.257985,0.151452,20,0.982277,0.677801,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,748647235,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.603577,0.016774,0.000000,0.000000,0.081099,20,0.726637,0.495175,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,148573433,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.628668,0.084740,0.000000,-2.275069,0.362051,20,7.693436,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,640332535,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.692820,0.019979,0.000000,0.000000,0.096325,20,9.325961,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,327347847,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.585455,0.018182,0.000000,0.000000,0.086441,20,0.483948,0.483948,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,312576994,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.741403,0.023715,0.000000,0.000000,0.101956,20,0.838793,0.505579,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,448760846,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.534148,0.016528,0.000000,0.000000,0.073090,20,0.192792,0.084167,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,897470060,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.570399,0.013346,0.000000,0.000000,0.078948,20,6.056507,0.000000,0.020000,0,10,7,60,30,80,0.000000,0.000000,0.050000,20,116270182,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.760512,0.067143,0.000000,0.000000,0.152659,20,8.086571,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,971877783,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.764987,0.035005,0.000000,-0.478778,0.124895,20,9.870602,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,432522739,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.710615,0.018157,0.000000,-0.130686,0.092355,20,8.186028,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,912349999,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.445594,0.006818,0.000000,0.000000,0.048310,20,5.364641,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,846345479,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.623949,0.013004,0.000000,0.000000,0.065961,20,9.578834,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,182512950,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.743281,0.036160,0.000000,-0.015142,0.110183,20,0.000000,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,879441503,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.393605,0.007937,0.000000,0.000000,0.046099,20,7.640095,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,84845870,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.575704,0.011955,0.000000,-0.046864,0.069117,20,8.419697,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,325438526,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.816606,0.024096,0.000000,-0.354488,0.126108,20,8.376594,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,609792243,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.574193,0.051841,0.000000,-0.028959,0.117482,20,6.680311,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,912815196,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.648695,0.009563,0.000000,-0.180363,0.072702,20,0.221986,0.221986,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,458051983,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.597535,0.029037,0.000000,0.000000,0.099894,20,6.745602,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,617756717,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.417425,0.015643,0.000000,0.000000,0.061061,20,0.254588,0.254588,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,414840248,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.384999,0.017711,0.000000,0.000000,0.070807,20,8.907965,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,31907922,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.511759,0.023280,0.000000,0.000000,0.068190,20,1.044949,0.615439,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,971448966,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.643659,0.021287,0.000000,-0.356524,0.112752,20,8.474698,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,100010755,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.718493,0.024144,0.000000,0.000000,0.096974,20,8.738644,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,482720579,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.758969,0.086168,0.000000,0.000000,0.164022,20,6.895259,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,320923502,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,84685651,0.200000
ONLY_SUM_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.742440,0.088394,0.000000,-0.176550,0.174547,20,7.033531,0.000000,0.020000,0,10,7,100,30,80,0.000000,0.000000,0.050000,20,596443576,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,431704654,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.523851,0.063195,0.000000,0.000000,0.152638,20,1.801472,1.038407,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,608363241,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.768710,0.068045,0.000000,0.000000,0.187084,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,112365561,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.714459,0.075703,0.000000,0.000000,0.197380,20,8.866186,0.593612,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,389129297,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.748999,0.067591,0.000000,0.000000,0.178385,20,9.720960,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,855379729,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.571016,0.050597,0.000000,0.000000,0.132002,20,0.000000,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,339117083,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.568457,0.048560,0.000000,0.000000,0.144300,20,0.509326,0.483453,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,746112406,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.683651,0.053500,0.000000,-0.054741,0.165287,20,0.282187,0.000000,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,159809426,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.762960,0.048161,0.000000,0.000000,0.174087,20,4.354766,2.122891,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,537433210,0.200000
SUM_AND_MULT_INCOMING,false,0.300000,0.700000,2.000000,-0.450000,0.100000,0.900000,10.000000,INHERIT_SRC_EDGES_FROM_MOMMY,EDGE_WEIGHTS_POS_OR_NEG,0.200000,0.796754,0.038380,0.000000,-0.096933,0.180512,20,0.196964,0.113993,0.020000,0,10,7,20,30,80,0.000000,0.000000,0.050000,20,176213684,0.200000
